Iteration, Best Fitness,Elitisme Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type, Duration (ms)
300, 12400,00, 0,05, 0,40, 1000, singlePointCrossover, swapMutation, 40746
300, 12400,00, 0,05, 0,20, 1000, singlePointCrossover, swapMutation, 41695
300, 12400,00, 0,05, 0,20, 1000, crossover, swapMutation, 42035
300, 12400,00, 0,05, 0,40, 1000, crossover, swapMutation, 42388
300, 12380,00, 0,05, 0,20, 1000, twoPointCrossover, swapMutation, 42497
300, 12400,00, 0,05, 0,40, 1000, twoPointCrossover, swapMutation, 42872
300, 12400,00, 0,05, 0,60, 1000, singlePointCrossover, swapMutation, 40542
300, 12400,00, 0,05, 0,60, 1000, crossover, swapMutation, 42068
300, 12400,00, 0,05, 0,20, 1000, crossover, inversionMutation, 225461
300, 12400,00, 0,05, 0,20, 1000, crossover, scrambleMutation, 226835
300, 12400,00, 0,05, 0,20, 1000, twoPointCrossover, scrambleMutation, 229873
300, 12400,00, 0,05, 0,20, 1000, twoPointCrossover, inversionMutation, 237958
300, 12400,00, 0,05, 0,20, 1000, twoPointCrossover, flipMutation, 238414
300, 12400,00, 0,05, 0,20, 1000, singlePointCrossover, inversionMutation, 240472
300, 12400,00, 0,05, 0,20, 1000, singlePointCrossover, scrambleMutation, 243871
300, 12400,00, 0,05, 0,40, 1000, twoPointCrossover, inversionMutation, 250981
300, 12400,00, 0,05, 0,40, 1000, twoPointCrossover, scrambleMutation, 250987
300, 12400,00, 0,05, 0,40, 1000, crossover, inversionMutation, 251426
300, 12400,00, 0,05, 0,40, 1000, crossover, scrambleMutation, 251523
300, 12400,00, 0,05, 0,20, 1000, singlePointCrossover, flipMutation, 252788
300, 12400,00, 0,05, 0,40, 1000, twoPointCrossover, flipMutation, 252915
300, 12400,00, 0,05, 0,20, 1000, crossover, flipMutation, 259932
300, 12400,00, 0,05, 0,40, 1000, singlePointCrossover, inversionMutation, 261445
300, 12400,00, 0,05, 0,40, 1000, singlePointCrossover, scrambleMutation, 262626
300, 12400,00, 0,05, 0,40, 1000, singlePointCrossover, flipMutation, 263526
300, 12400,00, 0,05, 0,60, 1000, twoPointCrossover, swapMutation, 42092
300, 12380,00, 0,05, 0,40, 1000, crossover, flipMutation, 271268
300, 12390,00, 0,05, 0,80, 1000, crossover, swapMutation, 47222
300, 12400,00, 0,05, 0,80, 1000, singlePointCrossover, swapMutation, 42150
300, 12400,00, 0,05, 0,60, 1000, singlePointCrossover, flipMutation, 254220
300, 12400,00, 0,05, 0,80, 1000, twoPointCrossover, swapMutation, 47119
300, 12400,00, 0,10, 0,20, 1000, crossover, swapMutation, 44360
300, 12400,00, 0,05, 0,60, 1000, crossover, inversionMutation, 276148
300, 12400,00, 0,05, 0,60, 1000, crossover, flipMutation, 278861
300, 12400,00, 0,05, 0,60, 1000, crossover, scrambleMutation, 279233
300, 12400,00, 0,05, 0,60, 1000, singlePointCrossover, scrambleMutation, 257018
300, 12400,00, 0,10, 0,20, 1000, singlePointCrossover, swapMutation, 44383
300, 12400,00, 0,05, 0,60, 1000, singlePointCrossover, inversionMutation, 266811
300, 12400,00, 0,10, 0,20, 1000, twoPointCrossover, swapMutation, 42604
300, 12400,00, 0,10, 0,40, 1000, crossover, swapMutation, 47290
300, 12400,00, 0,05, 0,60, 1000, twoPointCrossover, flipMutation, 258603
300, 12400,00, 0,05, 0,60, 1000, twoPointCrossover, scrambleMutation, 276589
300, 12400,00, 0,05, 0,80, 1000, crossover, flipMutation, 271747
300, 12400,00, 0,05, 0,80, 1000, singlePointCrossover, scrambleMutation, 259974
300, 12400,00, 0,05, 0,60, 1000, twoPointCrossover, inversionMutation, 276644
300, 12400,00, 0,05, 0,80, 1000, twoPointCrossover, flipMutation, 270522
300, 12400,00, 0,05, 0,80, 1000, singlePointCrossover, inversionMutation, 283991
300, 12400,00, 0,05, 0,80, 1000, crossover, scrambleMutation, 293938
300, 12400,00, 0,05, 0,80, 1000, crossover, inversionMutation, 288093
300, 12370,00, 0,05, 0,80, 1000, singlePointCrossover, flipMutation, 290149
300, 12400,00, 0,10, 0,40, 1000, singlePointCrossover, swapMutation, 45114
300, 12400,00, 0,05, 0,80, 1000, twoPointCrossover, scrambleMutation, 291763
300, 12400,00, 0,05, 0,80, 1000, twoPointCrossover, inversionMutation, 296385
300, 12400,00, 0,10, 0,40, 1000, twoPointCrossover, swapMutation, 42209
300, 12400,00, 0,10, 0,60, 1000, crossover, swapMutation, 48427
300, 12400,00, 0,10, 0,60, 1000, singlePointCrossover, swapMutation, 43525
300, 12400,00, 0,10, 0,20, 1000, singlePointCrossover, flipMutation, 551811
300, 12400,00, 0,10, 0,20, 1000, singlePointCrossover, inversionMutation, 532561
300, 12400,00, 0,10, 0,20, 1000, crossover, flipMutation, 598599
300, 12400,00, 0,10, 0,20, 1000, crossover, scrambleMutation, 597285
300, 12400,00, 0,10, 0,20, 1000, twoPointCrossover, inversionMutation, 530937
300, 12400,00, 0,10, 0,20, 1000, crossover, inversionMutation, 597296
300, 12400,00, 0,10, 0,60, 1000, twoPointCrossover, swapMutation, 44903
300, 12400,00, 0,10, 0,20, 1000, singlePointCrossover, scrambleMutation, 588363
300, 12400,00, 0,10, 0,40, 1000, crossover, flipMutation, 575119
300, 12400,00, 0,10, 0,20, 1000, twoPointCrossover, scrambleMutation, 597501
300, 12400,00, 0,10, 0,80, 1000, crossover, swapMutation, 53696
300, 12400,00, 0,10, 0,20, 1000, twoPointCrossover, flipMutation, 622420
300, 12400,00, 0,10, 0,80, 1000, singlePointCrossover, swapMutation, 51599
300, 12400,00, 0,10, 0,40, 1000, crossover, scrambleMutation, 612287
300, 12400,00, 0,10, 0,40, 1000, crossover, inversionMutation, 602397
300, 12400,00, 0,10, 0,80, 1000, twoPointCrossover, swapMutation, 47827
300, 12400,00, 0,10, 0,40, 1000, singlePointCrossover, flipMutation, 579924
300, 12400,00, 0,10, 0,40, 1000, singlePointCrossover, scrambleMutation, 570577
300, 12400,00, 0,10, 0,40, 1000, singlePointCrossover, inversionMutation, 572205
300, 12400,00, 0,10, 0,40, 1000, twoPointCrossover, flipMutation, 608670
300, 12390,00, 0,15, 0,20, 1000, crossover, swapMutation, 47453
300, 12400,00, 0,10, 0,40, 1000, twoPointCrossover, scrambleMutation, 594535
300, 12400,00, 0,10, 0,60, 1000, crossover, flipMutation, 621945
300, 12400,00, 0,10, 0,60, 1000, crossover, scrambleMutation, 619062
300, 12400,00, 0,15, 0,20, 1000, singlePointCrossover, swapMutation, 48288
300, 12400,00, 0,10, 0,40, 1000, twoPointCrossover, inversionMutation, 643111
300, 12400,00, 0,10, 0,60, 1000, singlePointCrossover, inversionMutation, 589187
300, 12400,00, 0,10, 0,60, 1000, singlePointCrossover, scrambleMutation, 608823
300, 12400,00, 0,10, 0,60, 1000, crossover, inversionMutation, 655176
300, 12400,00, 0,10, 0,60, 1000, singlePointCrossover, flipMutation, 652942
300, 12400,00, 0,15, 0,20, 1000, twoPointCrossover, swapMutation, 49137
300, 12400,00, 0,15, 0,40, 1000, crossover, swapMutation, 51479
300, 12400,00, 0,10, 0,60, 1000, twoPointCrossover, flipMutation, 592233
300, 12380,00, 0,10, 0,80, 1000, crossover, flipMutation, 616409
300, 12400,00, 0,10, 0,60, 1000, twoPointCrossover, scrambleMutation, 635694
300, 12400,00, 0,10, 0,80, 1000, crossover, scrambleMutation, 610557
300, 12400,00, 0,10, 0,80, 1000, singlePointCrossover, flipMutation, 612221
300, 12400,00, 0,15, 0,40, 1000, singlePointCrossover, swapMutation, 46270
300, 12400,00, 0,10, 0,60, 1000, twoPointCrossover, inversionMutation, 675309
300, 12350,00, 0,15, 0,40, 1000, twoPointCrossover, swapMutation, 48247
300, 12400,00, 0,10, 0,80, 1000, crossover, inversionMutation, 695101
300, 12400,00, 0,10, 0,80, 1000, singlePointCrossover, scrambleMutation, 682301
300, 12400,00, 0,10, 0,80, 1000, singlePointCrossover, inversionMutation, 683664
300, 12400,00, 0,10, 0,80, 1000, twoPointCrossover, scrambleMutation, 656837
300, 12400,00, 0,10, 0,80, 1000, twoPointCrossover, flipMutation, 694661
300, 12360,00, 0,15, 0,60, 1000, crossover, swapMutation, 54909
300, 12400,00, 0,10, 0,80, 1000, twoPointCrossover, inversionMutation, 659409
300, 12400,00, 0,15, 0,60, 1000, singlePointCrossover, swapMutation, 54160
300, 12400,00, 0,15, 0,20, 1000, crossover, scrambleMutation, 979726
300, 12400,00, 0,15, 0,20, 1000, crossover, flipMutation, 1005313
300, 12400,00, 0,15, 0,60, 1000, twoPointCrossover, swapMutation, 50412
300, 12400,00, 0,15, 0,20, 1000, singlePointCrossover, flipMutation, 999264
300, 12400,00, 0,15, 0,20, 1000, crossover, inversionMutation, 1057394
300, 12400,00, 0,15, 0,20, 1000, twoPointCrossover, scrambleMutation, 989421
300, 12400,00, 0,15, 0,20, 1000, singlePointCrossover, scrambleMutation, 1064571
300, 12400,00, 0,15, 0,20, 1000, singlePointCrossover, inversionMutation, 1057734
300, 12400,00, 0,15, 0,80, 1000, crossover, swapMutation, 49643
300, 12400,00, 0,15, 0,20, 1000, twoPointCrossover, inversionMutation, 1066278
300, 12400,00, 0,15, 0,20, 1000, twoPointCrossover, flipMutation, 1090381
300, 12400,00, 0,15, 0,80, 1000, singlePointCrossover, swapMutation, 52745
300, 12400,00, 0,15, 0,40, 1000, crossover, flipMutation, 1210646
300, 12400,00, 0,15, 0,40, 1000, crossover, scrambleMutation, 1191970
300, 12400,00, 0,15, 0,40, 1000, crossover, inversionMutation, 1187418
300, 12400,00, 0,15, 0,80, 1000, twoPointCrossover, swapMutation, 53999
300, 12400,00, 0,15, 0,40, 1000, singlePointCrossover, flipMutation, 1052811
300, 12400,00, 0,15, 0,40, 1000, singlePointCrossover, inversionMutation, 1043416
300, 12400,00, 0,15, 0,40, 1000, twoPointCrossover, flipMutation, 1057063
300, 12350,00, 0,20, 0,20, 1000, crossover, swapMutation, 50798
300, 12400,00, 0,15, 0,40, 1000, singlePointCrossover, scrambleMutation, 1117875
300, 12400,00, 0,15, 0,40, 1000, twoPointCrossover, inversionMutation, 1045692
300, 12400,00, 0,20, 0,20, 1000, singlePointCrossover, swapMutation, 49129
300, 12400,00, 0,15, 0,40, 1000, twoPointCrossover, scrambleMutation, 1188305
300, 12400,00, 0,15, 0,60, 1000, crossover, inversionMutation, 1155212
300, 12400,00, 0,15, 0,60, 1000, crossover, flipMutation, 1226622
300, 12400,00, 0,15, 0,60, 1000, singlePointCrossover, scrambleMutation, 1143072
300, 12400,00, 0,15, 0,60, 1000, crossover, scrambleMutation, 1232129
300, 12400,00, 0,20, 0,20, 1000, twoPointCrossover, swapMutation, 55238
300, 12400,00, 0,15, 0,60, 1000, singlePointCrossover, flipMutation, 1230160
300, 12400,00, 0,15, 0,60, 1000, singlePointCrossover, inversionMutation, 1216930
300, 12400,00, 0,20, 0,40, 1000, crossover, swapMutation, 58111
300, 12400,00, 0,15, 0,60, 1000, twoPointCrossover, flipMutation, 1083734
300, 12400,00, 0,15, 0,60, 1000, twoPointCrossover, scrambleMutation, 1082997
300, 12400,00, 0,15, 0,60, 1000, twoPointCrossover, inversionMutation, 1088122
300, 12400,00, 0,20, 0,40, 1000, singlePointCrossover, swapMutation, 49142
300, 12400,00, 0,15, 0,80, 1000, singlePointCrossover, flipMutation, 1097398
300, 12400,00, 0,15, 0,80, 1000, crossover, flipMutation, 1199492
300, 12400,00, 0,15, 0,80, 1000, crossover, inversionMutation, 1184823
300, 12400,00, 0,15, 0,80, 1000, crossover, scrambleMutation, 1201361
300, 12400,00, 0,20, 0,40, 1000, twoPointCrossover, swapMutation, 52170
300, 12400,00, 0,15, 0,80, 1000, singlePointCrossover, scrambleMutation, 1183765
300, 12360,00, 0,20, 0,60, 1000, crossover, swapMutation, 55152
300, 12400,00, 0,15, 0,80, 1000, singlePointCrossover, inversionMutation, 1191671
